Local time,open,high,low,close,volume
12.01.2017 00:00:00.000 GMT+0200,1.05833,1.06848,1.05718,1.06132,280983.8065
13.01.2017 00:00:00.000 GMT+0200,1.06132,1.06738,1.05963,1.06481,240927.599
16.01.2017 00:00:00.000 GMT+0200,1.06104,1.06359,1.05794,1.0606,175677.4801
17.01.2017 00:00:00.000 GMT+0200,1.06061,1.07193,1.05983,1.07139,280040.2321
18.01.2017 00:00:00.000 GMT+0200,1.07135,1.07154,1.06292,1.06302,246686.8895
19.01.2017 00:00:00.000 GMT+0200,1.063,1.06769,1.05894,1.06638,276523.6305
20.01.2017 00:00:00.000 GMT+0200,1.06639,1.07097,1.06253,1.07044,232952.123
23.01.2017 00:00:00.000 GMT+0200,1.07034,1.07694,1.0696,1.07663,222410.7087
24.01.2017 00:00:00.000 GMT+0200,1.07664,1.0775,1.07205,1.07321,200154.58
25.01.2017 00:00:00.000 GMT+0200,1.07321,1.07699,1.07115,1.07485,240627.2501
26.01.2017 00:00:00.000 GMT+0200,1.07484,1.07658,1.06578,1.0683,244105.6908
27.01.2017 00:00:00.000 GMT+0200,1.06827,1.07251,1.06586,1.07,223085.0898
30.01.2017 00:00:00.000 GMT+0200,1.07232,1.07405,1.06204,1.06966,225043.2198
31.01.2017 00:00:00.000 GMT+0200,1.06963,1.08124,1.06848,1.07978,286076.0479
01.02.2017 00:00:00.000 GMT+0200,1.07979,1.08076,1.07317,1.07695,253310.7369
02.02.2017 00:00:00.000 GMT+0200,1.07695,1.0829,1.07561,1.07584,249817.4295
03.02.2017 00:00:00.000 GMT+0200,1.07584,1.07976,1.07134,1.07876,237801.1183
06.02.2017 00:00:00.000 GMT+0200,1.07903,1.07934,1.0706,1.07502,225529.61
07.02.2017 00:00:00.000 GMT+0200,1.07504,1.07514,1.06563,1.06837,234557.2106
08.02.2017 00:00:00.000 GMT+0200,1.06837,1.07141,1.06409,1.06992,238332.3191
09.02.2017 00:00:00.000 GMT+0200,1.06992,1.07097,1.06511,1.06554,226461.4977
10.02.2017 00:00:00.000 GMT+0200,1.06555,1.0668,1.06079,1.06427,235680.3488
13.02.2017 00:00:00.000 GMT+0200,1.06292,1.06586,1.05922,1.05989,206696.0495
14.02.2017 00:00:00.000 GMT+0200,1.05989,1.06335,1.0561,1.05789,220834.9294
15.02.2017 00:00:00.000 GMT+0200,1.05787,1.06094,1.05216,1.06,236682.7962
16.02.2017 00:00:00.000 GMT+0200,1.06014,1.06795,1.05913,1.06739,245598.3109
17.02.2017 00:00:00.000 GMT+0200,1.06743,1.06769,1.06056,1.06151,216272.6902
20.02.2017 00:00:00.000 GMT+0200,1.06094,1.06331,1.06034,1.06135,144778.0802
21.02.2017 00:00:00.000 GMT+0200,1.06155,1.06165,1.05259,1.05376,229298.092
22.02.2017 00:00:00.000 GMT+0200,1.05378,1.05741,1.04939,1.05582,277095.4407
23.02.2017 00:00:00.000 GMT+0200,1.05593,1.05953,1.05378,1.05823,242165.7079
24.02.2017 00:00:00.000 GMT+0200,1.05823,1.06181,1.0557,1.0563,243517.6685
27.02.2017 00:00:00.000 GMT+0200,1.05645,1.06307,1.05519,1.05875,225840.3805
28.02.2017 00:00:00.000 GMT+0200,1.05878,1.06302,1.05695,1.05769,251049.9597
01.03.2017 00:00:00.000 GMT+0200,1.05774,1.05898,1.05143,1.05474,281018.8515
02.03.2017 00:00:00.000 GMT+0200,1.05478,1.05516,1.0495,1.05075,245236.4601
03.03.2017 00:00:00.000 GMT+0200,1.05078,1.06252,1.05025,1.0625,237939.7874
06.03.2017 00:00:00.000 GMT+0200,1.06103,1.06402,1.05748,1.05831,197866.0804
07.03.2017 00:00:00.000 GMT+0200,1.05831,1.06028,1.05585,1.05666,189035.5605
08.03.2017 00:00:00.000 GMT+0200,1.05666,1.05744,1.05351,1.05411,203510.2208
09.03.2017 00:00:00.000 GMT+0200,1.05411,1.06153,1.05253,1.05777,226300.4894
10.03.2017 00:00:00.000 GMT+0200,1.05778,1.06993,1.05726,1.06763,209346.4511
12.03.2017 23:00:00.000 GMT+0200,1.06821,1.07146,1.06525,1.06537,202837.1406
13.03.2017 23:00:00.000 GMT+0200,1.06535,1.06627,1.06004,1.06044,179949.7709
14.03.2017 23:00:00.000 GMT+0200,1.06044,1.07403,1.06041,1.07349,208258.6883
15.03.2017 23:00:00.000 GMT+0200,1.0735,1.07706,1.0706,1.07663,243827.6389
16.03.2017 23:00:00.000 GMT+0200,1.07666,1.07826,1.07277,1.0739,204963.3491
19.03.2017 23:00:00.000 GMT+0200,1.07356,1.07776,1.07254,1.07396,172774.0096
20.03.2017 23:00:00.000 GMT+0200,1.07396,1.08195,1.07194,1.08117,225688.1905
21.03.2017 23:00:00.000 GMT+0200,1.08117,1.0825,1.07761,1.07978,223121.1594
22.03.2017 23:00:00.000 GMT+0200,1.0798,1.08051,1.07684,1.07843,215229.0182
23.03.2017 23:00:00.000 GMT+0200,1.07845,1.08182,1.07605,1.08004,192910.9105
27.03.2017 00:00:00.000 GMT+0300,1.08428,1.0906,1.0828,1.08652,193947.0499
28.03.2017 00:00:00.000 GMT+0300,1.08652,1.08729,1.07991,1.08139,172625.4005
29.03.2017 00:00:00.000 GMT+0300,1.08139,1.08269,1.07403,1.07663,175497.3588
30.03.2017 00:00:00.000 GMT+0300,1.07663,1.07709,1.06724,1.06752,166797.0103
31.03.2017 00:00:00.000 GMT+0300,1.06752,1.0702,1.06522,1.06561,192207.8299
03.04.2017 00:00:00.000 GMT+0300,1.06666,1.06813,1.06426,1.06693,171402.7708
04.04.2017 00:00:00.000 GMT+0300,1.06689,1.06771,1.06359,1.06738,167575.7908
05.04.2017 00:00:00.000 GMT+0300,1.06748,1.06894,1.0636,1.06644,192126.95
06.04.2017 00:00:00.000 GMT+0300,1.06642,1.06843,1.06294,1.0645,185484.3409
07.04.2017 00:00:00.000 GMT+0300,1.06452,1.06674,1.05809,1.05919,197574.1505
10.04.2017 00:00:00.000 GMT+0300,1.05894,1.06069,1.057,1.05961,143393.8293
11.04.2017 00:00:00.000 GMT+0300,1.05961,1.06303,1.05789,1.06049,153348.7289
12.04.2017 00:00:00.000 GMT+0300,1.06053,1.06753,1.05891,1.06661,174162.1285
13.04.2017 00:00:00.000 GMT+0300,1.06667,1.06778,1.06095,1.06141,168532.4106
14.04.2017 00:00:00.000 GMT+0300,1.06143,1.06301,1.06065,1.06148,63345.5104
17.04.2017 00:00:00.000 GMT+0300,1.06215,1.06706,1.06035,1.0645,102750.1805
18.04.2017 00:00:00.000 GMT+0300,1.06447,1.07363,1.06377,1.07312,180918.4317
19.04.2017 00:00:00.000 GMT+0300,1.0731,1.07372,1.07001,1.07121,156985.2878
20.04.2017 00:00:00.000 GMT+0300,1.07126,1.07777,1.07097,1.07176,164167.8296
21.04.2017 00:00:00.000 GMT+0300,1.07176,1.07381,1.06826,1.07298,152936.9795
24.04.2017 00:00:00.000 GMT+0300,1.0923,1.09237,1.08213,1.08674,218152.5998
25.04.2017 00:00:00.000 GMT+0300,1.08678,1.09501,1.08517,1.09267,172967.9183
26.04.2017 00:00:00.000 GMT+0300,1.09264,1.0951,1.0856,1.09039,194990.5385
27.04.2017 00:00:00.000 GMT+0300,1.09043,1.09331,1.0852,1.08735,179583.9015
28.04.2017 00:00:00.000 GMT+0300,1.08733,1.09478,1.08573,1.08964,173281.3188
01.05.2017 00:00:00.000 GMT+0300,1.0915,1.09241,1.08844,1.08992,83146.2108
02.05.2017 00:00:00.000 GMT+0300,1.08995,1.09336,1.08884,1.09305,135154.239
03.05.2017 00:00:00.000 GMT+0300,1.09306,1.09371,1.08831,1.08862,156373.0191
04.05.2017 00:00:00.000 GMT+0300,1.0887,1.09874,1.08751,1.09846,198649.9995
05.05.2017 00:00:00.000 GMT+0300,1.09846,1.1,1.095,1.0999,183044.6899
08.05.2017 00:00:00.000 GMT+0300,1.10216,1.10227,1.09166,1.09239,188915.9405
09.05.2017 00:00:00.000 GMT+0300,1.0924,1.09337,1.08637,1.08753,182967.1096
10.05.2017 00:00:00.000 GMT+0300,1.08753,1.08984,1.08534,1.08681,162338.3894
11.05.2017 00:00:00.000 GMT+0300,1.08681,1.08932,1.08393,1.08616,152383.9606
12.05.2017 00:00:00.000 GMT+0300,1.08614,1.09344,1.0856,1.09339,155201.2481
15.05.2017 00:00:00.000 GMT+0300,1.09327,1.09897,1.09229,1.09752,141055.2699
16.05.2017 00:00:00.000 GMT+0300,1.09752,1.10975,1.09752,1.1083,173874.8514
17.05.2017 00:00:00.000 GMT+0300,1.10828,1.11625,1.10804,1.1159,209395.5319
18.05.2017 00:00:00.000 GMT+0300,1.11592,1.11722,1.10761,1.11036,262767.6204
19.05.2017 00:00:00.000 GMT+0300,1.11034,1.12121,1.10975,1.1208,212935.8577
22.05.2017 00:00:00.000 GMT+0300,1.11997,1.12637,1.11617,1.12377,205817.4215
23.05.2017 00:00:00.000 GMT+0300,1.12376,1.12683,1.11753,1.11829,243093.8202
24.05.2017 00:00:00.000 GMT+0300,1.11829,1.12203,1.11687,1.12194,234958.6817
25.05.2017 00:00:00.000 GMT+0300,1.12194,1.12505,1.1194,1.12106,202919.7197
26.05.2017 00:00:00.000 GMT+0300,1.12107,1.12348,1.11609,1.11841,192320.8104
29.05.2017 00:00:00.000 GMT+0300,1.11769,1.11901,1.1162,1.11666,113357.6797
30.05.2017 00:00:00.000 GMT+0300,1.11666,1.12059,1.11097,1.11868,190674.6695
31.05.2017 00:00:00.000 GMT+0300,1.11866,1.12524,1.11646,1.12443,192257.3714
01.06.2017 00:00:00.000 GMT+0300,1.12441,1.12569,1.12024,1.1213,175806.6492
02.06.2017 00:00:00.000 GMT+0300,1.1213,1.12852,1.12052,1.12851,169152.6604
05.06.2017 00:00:00.000 GMT+0300,1.12769,1.12842,1.12345,1.12544,127052.2001
06.06.2017 00:00:00.000 GMT+0300,1.12547,1.12843,1.12405,1.1278,168827.9811
07.06.2017 00:00:00.000 GMT+0300,1.12781,1.12827,1.12044,1.12583,186274.2204
08.06.2017 00:00:00.000 GMT+0300,1.12583,1.12692,1.1195,1.12163,192948.2096
09.06.2017 00:00:00.000 GMT+0300,1.12163,1.12377,1.11665,1.11975,221238.8597
12.06.2017 00:00:00.000 GMT+0300,1.12109,1.12324,1.11921,1.12033,164288.0099
13.06.2017 00:00:00.000 GMT+0300,1.12035,1.12251,1.11856,1.1211,162077.7101
14.06.2017 00:00:00.000 GMT+0300,1.12108,1.1296,1.11933,1.12182,225781.5215
15.06.2017 00:00:00.000 GMT+0300,1.12183,1.12289,1.11323,1.11452,217978.3309
16.06.2017 00:00:00.000 GMT+0300,1.11455,1.12018,1.11386,1.11969,189318.5294
19.06.2017 00:00:00.000 GMT+0300,1.12107,1.1213,1.11434,1.11488,189133.3703
20.06.2017 00:00:00.000 GMT+0300,1.11491,1.11652,1.11191,1.11337,207283.1503
21.06.2017 00:00:00.000 GMT+0300,1.11337,1.11695,1.11275,1.11686,197394.5802
22.06.2017 00:00:00.000 GMT+0300,1.11687,1.11781,1.11396,1.11521,202390.7173
23.06.2017 00:00:00.000 GMT+0300,1.11521,1.12092,1.11453,1.11954,182546.4208
26.06.2017 00:00:00.000 GMT+0300,1.12026,1.12201,1.11719,1.1182,186918.8088
27.06.2017 00:00:00.000 GMT+0300,1.11827,1.13496,1.11793,1.13409,244144.9699
28.06.2017 00:00:00.000 GMT+0300,1.13409,1.13907,1.12919,1.13776,263761.5201
29.06.2017 00:00:00.000 GMT+0300,1.13777,1.14457,1.13748,1.14408,264920.9174
30.06.2017 00:00:00.000 GMT+0300,1.14412,1.14455,1.13924,1.14272,249767.2789
03.07.2017 00:00:00.000 GMT+0300,1.14213,1.14276,1.13552,1.13648,188939.371
04.07.2017 00:00:00.000 GMT+0300,1.13654,1.13772,1.13364,1.1348,172039.5504
05.07.2017 00:00:00.000 GMT+0300,1.1349,1.13688,1.13127,1.1352,218573.9314
06.07.2017 00:00:00.000 GMT+0300,1.1352,1.14252,1.13301,1.14235,204206.7696
07.07.2017 00:00:00.000 GMT+0300,1.14223,1.144,1.13799,1.14031,209477.8407
10.07.2017 00:00:00.000 GMT+0300,1.14015,1.14182,1.13819,1.13997,163189.6005
11.07.2017 00:00:00.000 GMT+0300,1.13998,1.14799,1.1383,1.14679,193702.7294
12.07.2017 00:00:00.000 GMT+0300,1.14681,1.14896,1.13919,1.14121,237162.5294
13.07.2017 00:00:00.000 GMT+0300,1.14121,1.14562,1.13708,1.13979,220390.8386
14.07.2017 00:00:00.000 GMT+0300,1.13984,1.14722,1.13917,1.14697,218747.0301
17.07.2017 00:00:00.000 GMT+0300,1.14743,1.14872,1.14351,1.14784,197467.5213
18.07.2017 00:00:00.000 GMT+0300,1.14785,1.15832,1.14717,1.15546,262015.7409
19.07.2017 00:00:00.000 GMT+0300,1.15544,1.1558,1.15102,1.15156,219844.5895
20.07.2017 00:00:00.000 GMT+0300,1.15156,1.16585,1.14795,1.16312,286869.8291
21.07.2017 00:00:00.000 GMT+0300,1.16328,1.16831,1.16194,1.16639,242285.1818
24.07.2017 00:00:00.000 GMT+0300,1.16701,1.16845,1.16264,1.16441,215004.3705
25.07.2017 00:00:00.000 GMT+0300,1.16441,1.17123,1.1631,1.1647,228391.2098
26.07.2017 00:00:00.000 GMT+0300,1.1647,1.17403,1.16127,1.17349,318309.343
27.07.2017 00:00:00.000 GMT+0300,1.17351,1.17771,1.16503,1.16777,278201.9615
28.07.2017 00:00:00.000 GMT+0300,1.16774,1.17642,1.16715,1.17519,258471.7915
31.07.2017 00:00:00.000 GMT+0300,1.17508,1.1846,1.17234,1.18425,234942.3368
01.08.2017 00:00:00.000 GMT+0300,1.18422,1.18448,1.17854,1.18017,253731.0187
02.08.2017 00:00:00.000 GMT+0300,1.18019,1.19106,1.1794,1.18565,242418.8798
03.08.2017 00:00:00.000 GMT+0300,1.18567,1.18933,1.18308,1.18706,224182.2699
04.08.2017 00:00:00.000 GMT+0300,1.18707,1.18893,1.17286,1.17736,236315.6408
07.08.2017 00:00:00.000 GMT+0300,1.17755,1.18142,1.17724,1.17956,179834.6892
08.08.2017 00:00:00.000 GMT+0300,1.17956,1.18242,1.17155,1.17541,210513.8213
09.08.2017 00:00:00.000 GMT+0300,1.17542,1.17641,1.16893,1.17595,257120.8366
10.08.2017 00:00:00.000 GMT+0300,1.17598,1.17858,1.17043,1.17727,228212.478
11.08.2017 00:00:00.000 GMT+0300,1.17728,1.18477,1.17488,1.18224,231149.9388
14.08.2017 00:00:00.000 GMT+0300,1.18265,1.18386,1.17701,1.17813,199574.6891
15.08.2017 00:00:00.000 GMT+0300,1.17815,1.17929,1.16874,1.17359,246746.183
16.08.2017 00:00:00.000 GMT+0300,1.1736,1.17789,1.16818,1.17677,241305.7897
17.08.2017 00:00:00.000 GMT+0300,1.17679,1.17901,1.16625,1.17234,253527.7303
18.08.2017 00:00:00.000 GMT+0300,1.17236,1.17746,1.17087,1.17622,234029.1007
21.08.2017 00:00:00.000 GMT+0300,1.17643,1.18283,1.17312,1.18154,184106.9318
22.08.2017 00:00:00.000 GMT+0300,1.18162,1.18246,1.17454,1.17622,204037.9605
23.08.2017 00:00:00.000 GMT+0300,1.17622,1.18235,1.17405,1.18076,222442.6196
24.08.2017 00:00:00.000 GMT+0300,1.18076,1.18181,1.17844,1.17996,221743.5518
25.08.2017 00:00:00.000 GMT+0300,1.17997,1.19419,1.17736,1.1924,247598.8483
28.08.2017 00:00:00.000 GMT+0300,1.19496,1.19839,1.19171,1.1979,208877.0481
29.08.2017 00:00:00.000 GMT+0300,1.1979,1.20705,1.19468,1.19728,292237.2167
30.08.2017 00:00:00.000 GMT+0300,1.1973,1.19845,1.18809,1.18842,259895.6586
31.08.2017 00:00:00.000 GMT+0300,1.18843,1.19129,1.18234,1.19102,250071.0516
01.09.2017 00:00:00.000 GMT+0300,1.19102,1.198,1.18504,1.18611,248435.0233
04.09.2017 00:00:00.000 GMT+0300,1.18873,1.19222,1.18749,1.1899,171192.5601
05.09.2017 00:00:00.000 GMT+0300,1.1899,1.19409,1.18686,1.19154,252711.4591
06.09.2017 00:00:00.000 GMT+0300,1.19153,1.19503,1.1903,1.19175,244770.6483
07.09.2017 00:00:00.000 GMT+0300,1.19175,1.20594,1.19143,1.2024,262609.2518
08.09.2017 00:00:00.000 GMT+0300,1.2024,1.20926,1.20149,1.20365,263539.3587
11.09.2017 00:00:00.000 GMT+0300,1.20219,1.20298,1.19477,1.19528,229228.6121
12.09.2017 00:00:00.000 GMT+0300,1.19528,1.19783,1.19264,1.1967,224764.1308
13.09.2017 00:00:00.000 GMT+0300,1.1967,1.19951,1.18732,1.1886,230856.6506
14.09.2017 00:00:00.000 GMT+0300,1.18858,1.19224,1.18382,1.19195,239677.4076
15.09.2017 00:00:00.000 GMT+0300,1.19195,1.19878,1.19012,1.19478,240138.3204
18.09.2017 00:00:00.000 GMT+0300,1.19234,1.19695,1.19152,1.19549,218851.4677
19.09.2017 00:00:00.000 GMT+0300,1.19563,1.20068,1.19504,1.19947,249511.9813
20.09.2017 00:00:00.000 GMT+0300,1.1994,1.20346,1.18615,1.18926,435894.7903
21.09.2017 00:00:00.000 GMT+0300,1.1893,1.19539,1.1866,1.19416,358496.2695
22.09.2017 00:00:00.000 GMT+0300,1.19416,1.20048,1.19372,1.19476,485560.6215
25.09.2017 00:00:00.000 GMT+0300,1.19036,1.19367,1.18322,1.18486,240707.2786
26.09.2017 00:00:00.000 GMT+0300,1.18488,1.18616,1.17575,1.1794,246305.1305
27.09.2017 00:00:00.000 GMT+0300,1.1794,1.17953,1.17173,1.17452,237566.6804
28.09.2017 00:00:00.000 GMT+0300,1.17454,1.18043,1.17214,1.17866,264240.2791
29.09.2017 00:00:00.000 GMT+0300,1.17866,1.18327,1.17727,1.18165,216291.5007
02.10.2017 00:00:00.000 GMT+0300,1.17944,1.18156,1.17303,1.17336,209816.812
03.10.2017 00:00:00.000 GMT+0300,1.17334,1.17733,1.16963,1.17443,232561.3176
04.10.2017 00:00:00.000 GMT+0300,1.17443,1.17883,1.17357,1.17592,206528.0603
05.10.2017 00:00:00.000 GMT+0300,1.17593,1.17791,1.16993,1.17119,195141.2299
06.10.2017 00:00:00.000 GMT+0300,1.17119,1.1739,1.16697,1.17336,221436.8399
09.10.2017 00:00:00.000 GMT+0300,1.17319,1.17562,1.17198,1.17412,152169.3894
10.10.2017 00:00:00.000 GMT+0300,1.17412,1.18259,1.17396,1.18085,212505.5708
11.10.2017 00:00:00.000 GMT+0300,1.18089,1.18694,1.17955,1.18601,213596.71
12.10.2017 00:00:00.000 GMT+0300,1.18601,1.18799,1.18272,1.18303,209443.8612
13.10.2017 00:00:00.000 GMT+0300,1.18303,1.1875,1.18055,1.18223,209599.4599
16.10.2017 00:00:00.000 GMT+0300,1.1815,1.18199,1.17808,1.17964,185142.9518
17.10.2017 00:00:00.000 GMT+0300,1.17964,1.18008,1.17362,1.17666,191496.1089
18.10.2017 00:00:00.000 GMT+0300,1.17666,1.18056,1.17304,1.17878,192723.7101
19.10.2017 00:00:00.000 GMT+0300,1.1788,1.18581,1.17682,1.18536,223798.8415
20.10.2017 00:00:00.000 GMT+0300,1.18535,1.18582,1.17627,1.17825,220802.361
23.10.2017 00:00:00.000 GMT+0300,1.17657,1.17775,1.17252,1.17496,181520.3701
24.10.2017 00:00:00.000 GMT+0300,1.17492,1.1793,1.17429,1.17617,188143.1317
25.10.2017 00:00:00.000 GMT+0300,1.17618,1.18179,1.17533,1.18134,227993.5096
26.10.2017 00:00:00.000 GMT+0300,1.18135,1.18369,1.16409,1.16512,224303.1384
27.10.2017 00:00:00.000 GMT+0300,1.16511,1.16576,1.15744,1.16108,224856.6312
29.10.2017 23:00:00.000 GMT+0200,1.16138,1.1658,1.15942,1.16512,191217.9606
30.10.2017 23:00:00.000 GMT+0200,1.16511,1.16614,1.16252,1.16463,178310.5296
31.10.2017 23:00:00.000 GMT+0200,1.16459,1.16573,1.16066,1.16197,196126.9395
01.11.2017 23:00:00.000 GMT+0200,1.16197,1.16875,1.16135,1.16588,214400.0306
02.11.2017 23:00:00.000 GMT+0200,1.16588,1.16906,1.15993,1.16103,183580.641
06.11.2017 00:00:00.000 GMT+0200,1.1617,1.16243,1.15804,1.161,183627.8206
07.11.2017 00:00:00.000 GMT+0200,1.16108,1.16161,1.15542,1.15871,195091.4815
08.11.2017 00:00:00.000 GMT+0200,1.15871,1.16113,1.15794,1.15959,169851.4899
09.11.2017 00:00:00.000 GMT+0200,1.15962,1.1655,1.15859,1.1642,221868.0492
10.11.2017 00:00:00.000 GMT+0200,1.16423,1.16781,1.16229,1.16667,178239.7787
13.11.2017 00:00:00.000 GMT+0200,1.16587,1.16753,1.16376,1.16675,161379.6495
14.11.2017 00:00:00.000 GMT+0200,1.16675,1.18053,1.16617,1.17982,185863.799
15.11.2017 00:00:00.000 GMT+0200,1.17983,1.18605,1.17849,1.17919,216064.2205
16.11.2017 00:00:00.000 GMT+0200,1.17923,1.1801,1.17572,1.17705,181399.0888
17.11.2017 00:00:00.000 GMT+0200,1.17705,1.1822,1.17656,1.17926,199919.7809
20.11.2017 00:00:00.000 GMT+0200,1.17897,1.18087,1.17228,1.17333,212061.9391
21.11.2017 00:00:00.000 GMT+0200,1.17333,1.1758,1.1713,1.17384,177611.581
22.11.2017 00:00:00.000 GMT+0200,1.17382,1.18272,1.17331,1.18225,191390.0991
23.11.2017 00:00:00.000 GMT+0200,1.18224,1.18561,1.18135,1.18515,153806.5801
24.11.2017 00:00:00.000 GMT+0200,1.18513,1.19445,1.1837,1.19346,180910.7096
27.11.2017 00:00:00.000 GMT+0200,1.19272,1.19614,1.18958,1.18988,200733.9904
28.11.2017 00:00:00.000 GMT+0200,1.18986,1.19202,1.18273,1.18422,238709.3308
29.11.2017 00:00:00.000 GMT+0200,1.18422,1.18831,1.18172,1.18478,229014.8305
30.11.2017 00:00:00.000 GMT+0200,1.18474,1.19317,1.18093,1.19048,228334.4394
01.12.2017 00:00:00.000 GMT+0200,1.19044,1.19407,1.18511,1.19005,280187.7398
04.12.2017 00:00:00.000 GMT+0200,1.18652,1.18789,1.18294,1.18661,221475.0589
05.12.2017 00:00:00.000 GMT+0200,1.18665,1.18769,1.1801,1.18264,225727.29
06.12.2017 00:00:00.000 GMT+0200,1.18264,1.18483,1.17808,1.17961,221290.1698
07.12.2017 00:00:00.000 GMT+0200,1.17957,1.18149,1.17721,1.17733,207307.6601
08.12.2017 00:00:00.000 GMT+0200,1.17733,1.1777,1.17303,1.17755,212798.4094
11.12.2017 00:00:00.000 GMT+0200,1.17659,1.18119,1.17643,1.17689,189983.2619
12.12.2017 00:00:00.000 GMT+0200,1.17697,1.17929,1.17178,1.1742,192767.1494
13.12.2017 00:00:00.000 GMT+0200,1.1742,1.18318,1.17296,1.18264,214462.2999
14.12.2017 00:00:00.000 GMT+0200,1.18267,1.18629,1.1771,1.17783,242168.4799
15.12.2017 00:00:00.000 GMT+0200,1.17782,1.18125,1.17503,1.17519,214923.7706
18.12.2017 00:00:00.000 GMT+0200,1.17451,1.18344,1.17387,1.17818,202936.0384
19.12.2017 00:00:00.000 GMT+0200,1.17819,1.1849,1.17767,1.18405,208387.4584
20.12.2017 00:00:00.000 GMT+0200,1.18406,1.19019,1.18291,1.18715,200418.2008
21.12.2017 00:00:00.000 GMT+0200,1.18715,1.18897,1.18495,1.18746,189336.2195
22.12.2017 00:00:00.000 GMT+0200,1.18746,1.18764,1.18173,1.18644,193906.7584
25.12.2017 00:00:00.000 GMT+0200,1.18589,1.18791,1.18444,1.18767,4435.28
26.12.2017 00:00:00.000 GMT+0200,1.18735,1.18792,1.18468,1.18586,104256.5304
27.12.2017 00:00:00.000 GMT+0200,1.18586,1.19106,1.18553,1.1889,182439.6696
28.12.2017 00:00:00.000 GMT+0200,1.18891,1.19591,1.18885,1.19432,179054.4182
29.12.2017 00:00:00.000 GMT+0200,1.19433,1.20257,1.19367,1.20075,178147.0776
02.01.2018 00:00:00.000 GMT+0200,1.20143,1.20813,1.20044,1.2059,198843.0002
03.01.2018 00:00:00.000 GMT+0200,1.2059,1.20664,1.20015,1.20146,202783.8714
04.01.2018 00:00:00.000 GMT+0200,1.20146,1.2089,1.20046,1.20685,210052.7198
05.01.2018 00:00:00.000 GMT+0200,1.20684,1.20833,1.20209,1.20314,199758.328
08.01.2018 00:00:00.000 GMT+0200,1.20297,1.20525,1.19561,1.19679,192051.2803
09.01.2018 00:00:00.000 GMT+0200,1.1968,1.19757,1.19158,1.19372,217120.6706
10.01.2018 00:00:00.000 GMT+0200,1.19374,1.20181,1.19234,1.19479,263172.8187
11.01.2018 00:00:00.000 GMT+0200,1.19475,1.20591,1.19294,1.20322,249176.079
12.01.2018 00:00:00.000 GMT+0200,1.20325,1.22186,1.20312,1.22051,288025.8606
15.01.2018 00:00:00.000 GMT+0200,1.21962,1.22968,1.21879,1.22638,235460.9003
16.01.2018 00:00:00.000 GMT+0200,1.22643,1.22831,1.21954,1.22606,264771.9128
17.01.2018 00:00:00.000 GMT+0200,1.22606,1.23233,1.21775,1.21868,292549.2087
18.01.2018 00:00:00.000 GMT+0200,1.21868,1.2265,1.21656,1.22394,261062.9985
19.01.2018 00:00:00.000 GMT+0200,1.22393,1.22956,1.2215,1.22174,258754.0304
22.01.2018 00:00:00.000 GMT+0200,1.22708,1.22739,1.22142,1.22626,233191.2789
23.01.2018 00:00:00.000 GMT+0200,1.22626,1.23063,1.22231,1.22989,264623.7301
24.01.2018 00:00:00.000 GMT+0200,1.22989,1.24151,1.22925,1.24087,304541.0391
25.01.2018 00:00:00.000 GMT+0200,1.24087,1.25375,1.23643,1.23978,370795.3086
26.01.2018 00:00:00.000 GMT+0200,1.23979,1.24938,1.23709,1.24315,333587.6476
29.01.2018 00:00:00.000 GMT+0200,1.24291,1.24326,1.23369,1.23826,295482.9368
30.01.2018 00:00:00.000 GMT+0200,1.23831,1.24541,1.23352,1.2403,307183.7798
31.01.2018 00:00:00.000 GMT+0200,1.24029,1.2475,1.23874,1.24139,316425.2729
01.02.2018 00:00:00.000 GMT+0200,1.24139,1.25233,1.23856,1.25101,311891.5612
02.02.2018 00:00:00.000 GMT+0200,1.25118,1.25183,1.24094,1.24608,307013.2028
05.02.2018 00:00:00.000 GMT+0200,1.24391,1.24751,1.2363,1.23672,317842.6918
06.02.2018 00:00:00.000 GMT+0200,1.23673,1.24348,1.23141,1.23774,399482.7416
07.02.2018 00:00:00.000 GMT+0200,1.23777,1.24059,1.2246,1.22648,308918.7484
08.02.2018 00:00:00.000 GMT+0200,1.22653,1.22951,1.22124,1.22474,346491.3683
09.02.2018 00:00:00.000 GMT+0200,1.22475,1.22875,1.22058,1.22535,339834.8084
12.02.2018 00:00:00.000 GMT+0200,1.22501,1.22972,1.22353,1.2292,246065.0199
13.02.2018 00:00:00.000 GMT+0200,1.22918,1.23713,1.22847,1.2353,259920.3909
14.02.2018 00:00:00.000 GMT+0200,1.23529,1.24653,1.22763,1.24516,308741.0519
15.02.2018 00:00:00.000 GMT+0200,1.24522,1.25105,1.24483,1.25063,300206.6293
16.02.2018 00:00:00.000 GMT+0200,1.25063,1.25556,1.23935,1.24123,294433.7597
19.02.2018 00:00:00.000 GMT+0200,1.24035,1.24352,1.23693,1.24082,194345.0212
20.02.2018 00:00:00.000 GMT+0200,1.24085,1.24128,1.23201,1.23377,262838.9899
21.02.2018 00:00:00.000 GMT+0200,1.23378,1.23602,1.22813,1.22836,296851.0217
22.02.2018 00:00:00.000 GMT+0200,1.22833,1.23523,1.22598,1.23309,406715.2336
23.02.2018 00:00:00.000 GMT+0200,1.23312,1.23377,1.228,1.22975,234965.4804
26.02.2018 00:00:00.000 GMT+0200,1.22953,1.23552,1.22777,1.23177,239812.4908
